frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
10763,4176,precomputed_fallback,2260.7540589671403,1357.824242767227,0.0,,,,,,floor,,,1789.485474,1635.907227,1238.780518,-0.746166,-0.596042,-0.176809,-0.238137
10764,4176,precomputed_fallback,2263.4058503657816,1372.589631045107,0.0,,,,,,floor,,,1789.578003,1635.421997,1238.310181,-0.746226,-0.595796,-0.177012,-0.238415
10765,4176,precomputed_fallback,2303.4427995473397,1344.178038802188,0.0,,,,,,floor,,,1789.672974,1634.904541,1237.941162,-0.746328,-0.595722,-0.176678,-0.238526
10766,4177,precomputed_fallback,2282.243573664194,1367.956799577319,0.0,,,,,,floor,,,1789.67749,1634.351807,1237.515137,-0.746272,-0.595892,-0.176177,-0.238648
10767,4177,precomputed_fallback,2274.096094858474,1359.6031674313128,0.0,,,,,,floor,,,1789.720459,1633.781738,1237.181152,-0.746387,-0.596143,-0.175407,-0.238226
10768,4177,precomputed_fallback,2256.518455921272,1361.4204359367486,0.0,,,,,,floor,,,1789.776855,1633.259766,1236.753174,-0.746622,-0.595992,-0.174974,-0.238188
10769,4177,precomputed_fallback,2243.5059029244653,1358.3512515985162,0.0,,,,,,floor,,,1789.816895,1632.800659,1236.293335,-0.747021,-0.595558,-0.174836,-0.238124
10770,4178,precomputed_fallback,2230.3846252365447,1352.901713270422,0.0,,,,,,floor,,,1789.815918,1632.305542,1235.862183,-0.747501,-0.595324,-0.174086,-0.237752
10771,4178,precomputed_fallback,2233.9948213431308,1353.750483169918,0.0,,,,,,floor,,,1789.83667,1631.792725,1235.400635,-0.747688,-0.595257,-0.173607,-0.237681
10772,4178,precomputed_fallback,2239.7075203940267,1354.628447276495,0.0,,,,,,floor,,,1789.857788,1631.333496,1234.818115,-0.748224,-0.59449,-0.173588,-0.23793
10773,4178,precomputed_fallback,2240.7104401941046,1355.7914987610766,0.0,,,,,,floor,,,1789.848877,1630.836426,1234.393188,-0.748804,-0.594305,-0.172724,-0.237195
10774,4179,precomputed_fallback,2236.233257554048,1354.8087258815922,0.0,,,,,,floor,,,1789.831055,1630.358521,1233.91748,-0.749148,-0.594238,-0.172023,-0.236783
10775,4179,precomputed_fallback,2229.43098382792,1352.2700616347447,0.0,,,,,,floor,,,1789.76709,1629.895752,1233.472778,-0.749668,-0.59414,-0.171185,-0.235991
10776,4179,precomputed_fallback,2218.6859421653967,1337.443014333012,0.0,,,,,,floor,,,1789.731812,1629.485596,1233.006592,-0.750283,-0.593705,-0.170591,-0.235563
10777,4179,precomputed_fallback,2206.3135343703816,1306.0101035409343,0.0,,,,,,floor,,,1789.738647,1629.045532,1232.567139,-0.750784,-0.593405,-0.170114,-0.235062
10778,4180,precomputed_fallback,2208.604917940019,1287.1087659913044,0.0,,,,,,floor,,,1789.738281,1628.552734,1232.133667,-0.751041,-0.593286,-0.169615,-0.234904
10779,4180,precomputed_fallback,2205.43612342077,1285.2022595655524,0.0,,,,,,floor,,,1789.675659,1628.049805,1231.651245,-0.751422,-0.593039,-0.169381,-0.234479
10780,4180,precomputed_fallback,2206.407359769315,1280.3894770534855,0.0,,,,,,floor,,,1789.640503,1627.687622,1231.25708,-0.752313,-0.592152,-0.168833,-0.234258
10781,4180,precomputed_fallback,2204.961440075581,1275.5018722619332,0.0,,,,,,floor,,,1789.6875,1627.17334,1230.952148,-0.752614,-0.592003,-0.168316,-0.23404
10782,4181,precomputed_fallback,2204.069161464317,1276.8888674215737,0.0,,,,,,floor,,,1789.7052,1626.708984,1230.612671,-0.753027,-0.591686,-0.167964,-0.233767
10783,4181,precomputed_fallback,2202.124158522486,1277.3458999627048,0.0,,,,,,floor,,,1789.68103,1626.244751,1230.236572,-0.753568,-0.591198,-0.167761,-0.233405
10784,4181,precomputed_fallback,2200.145053381343,1272.9869754333577,0.0,,,,,,floor,,,1789.740723,1625.791992,1229.807983,-0.753744,-0.590737,-0.167895,-0.233905
10785,4181,precomputed_fallback,2199.7786882131354,1267.2378882436817,0.0,,,,,,floor,,,1789.784302,1625.374756,1229.402954,-0.754048,-0.590388,-0.167744,-0.233912
10786,4182,precomputed_fallback,2195.4976399798697,1260.3896751935697,0.0,,,,,,floor,,,1789.773315,1625.004028,1229.023315,-0.754419,-0.590109,-0.167493,-0.233603
10787,4182,precomputed_fallback,2182.883888720722,1245.4503950989847,0.0,,,,,,floor,,,1789.756226,1624.658325,1228.605347,-0.754745,-0.589903,-0.167482,-0.233075
10788,4182,precomputed_fallback,2178.2064560996346,1240.4873452676006,0.0,,,,,,floor,,,1789.778564,1624.346924,1228.181519,-0.754798,-0.589751,-0.167836,-0.233034
10789,4182,precomputed_fallback,2178.7417717438834,1238.281866833057,0.0,,,,,,floor,,,1789.811401,1624.056641,1227.831909,-0.754951,-0.589653,-0.167859,-0.232769
10790,4183,precomputed_fallback,2180.7391429832833,1240.4941633088747,0.0,,,,,,floor,,,1789.833618,1623.827881,1227.484497,-0.755268,-0.589396,-0.167927,-0.232343
10791,4183,precomputed_fallback,2179.445372785996,1241.5264409485271,0.0,,,,,,floor,,,1789.826172,1623.62439,1227.116821,-0.755417,-0.589221,-0.16811,-0.232171
10792,4183,precomputed_fallback,2177.676576505786,1242.5476493791869,0.0,,,,,,floor,,,1789.798462,1623.440796,1226.774414,-0.755537,-0.589209,-0.168031,-0.231865
10793,4183,precomputed_fallback,2175.8463615783203,1243.415010307412,0.0,,,,,,floor,,,1789.763916,1623.28186,1226.468628,-0.755699,-0.589213,-0.167972,-0.23137
10794,4184,precomputed_fallback,2175.8905018545297,1243.2300984963324,0.0,,,,,,floor,,,1789.734131,1623.112915,1226.12085,-0.755557,-0.589299,-0.16819,-0.231457
10795,4184,precomputed_fallback,2174.975151512783,1243.7265012229766,0.0,,,,,,floor,,,1789.699707,1622.980591,1225.87207,-0.755525,-0.589419,-0.168234,-0.231223
10796,4184,precomputed_fallback,2174.1652094358574,1244.4341303146368,0.0,,,,,,floor,,,1789.659668,1622.870117,1225.676758,-0.755518,-0.589519,-0.168295,-0.230947
10797,4184,precomputed_fallback,2173.4301535990776,1245.4531240387482,0.0,,,,,,floor,,,1789.637573,1622.795654,1225.54248,-0.755559,-0.589482,-0.168467,-0.230784
10798,4185,precomputed_fallback,2172.4747381744037,1246.2619145971837,0.0,,,,,,floor,,,1789.611572,1622.746582,1225.460693,-0.755629,-0.589462,-0.168616,-0.230496
10799,4185,precomputed_fallback,2170.6836981000047,1246.7893881056657,0.0,,,,,,floor,,,1789.603882,1622.725342,1225.494873,-0.755671,-0.589551,-0.168596,-0.230146
10800,4185,precomputed_fallback,2169.3498244532784,1247.5820622860178,0.0,,,,,,floor,,,1789.616211,1622.754761,1225.546875,-0.755689,-0.589547,-0.16895,-0.229836
10801,4185,precomputed_fallback,2169.975460804212,1248.5045403945694,0.0,,,,,,floor,,,1789.68103,1622.82605,1225.571289,-0.755595,-0.589378,-0.169903,-0.229877
10802,4186,precomputed_fallback,2171.014797620682,1249.5391550836832,0.0,,,,,,floor,,,1789.775879,1622.943848,1225.697388,-0.755472,-0.589335,-0.170679,-0.229816
10803,4186,precomputed_fallback,2171.670337386628,1250.073560159345,0.0,,,,,,floor,,,1789.886841,1623.110596,1225.847046,-0.755403,-0.589271,-0.171462,-0.229622
10804,4186,precomputed_fallback,2172.6385553124055,1250.6443892672137,0.0,,,,,,floor,,,1789.99939,1623.328979,1225.9823,-0.755351,-0.589106,-0.172442,-0.229485
10805,4186,precomputed_fallback,2170.9382772894096,1251.3995007041394,0.0,,,,,,floor,,,1790.101685,1623.594849,1226.163208,-0.755431,-0.589012,-0.173141,-0.228936
10806,4187,precomputed_fallback,2167.621977174968,1247.5206464410037,0.0,,,,,,floor,,,1790.179077,1623.90271,1226.326904,-0.755435,-0.588974,-0.173918,-0.228431
10807,4187,precomputed_fallback,2166.8787112526456,1250.175891692389,0.0,,,,,,floor,,,1790.239136,1624.269043,1226.503418,-0.755378,-0.589008,-0.174755,-0.22789
10808,4187,precomputed_fallback,2170.1321767607474,1251.8497018811267,0.0,,,,,,floor,,,1790.184082,1624.541016,1226.630737,-0.75446,-0.589695,-0.176567,-0.227757
10809,4187,precomputed_fallback,2167.7873310632835,1253.6333153321252,0.0,,,,,,floor,,,1790.420166,1625.166504,1226.832397,-0.75522,-0.588997,-0.176762,-0.226892
10810,4187,precomputed_fallback,2165.3082709321625,1253.5553248281076,0.0,,,,,,floor,,,1790.518433,1625.649536,1227.040283,-0.755105,-0.589223,-0.177448,-0.226152
10811,4188,precomputed_fallback,2160.825613324186,1249.485073663307,0.0,,,,,,floor,,,1790.657471,1626.144775,1227.203369,-0.754715,-0.589474,-0.178568,-0.225917
10812,4188,precomputed_fallback,2161.741747436729,1254.8842965482302,0.0,,,,,,floor,,,1790.781128,1626.713745,1227.463623,-0.754531,-0.589814,-0.179152,-0.225183
10813,4188,precomputed_fallback,2159.931121211848,1255.793974181091,0.0,,,,,,floor,,,1790.951782,1627.281372,1227.67981,-0.754312,-0.590008,-0.180081,-0.224664
10814,4188,precomputed_fallback,2162.388851570738,1258.0067381378683,0.0,,,,,,floor,,,1791.093994,1627.818726,1227.828491,-0.753827,-0.590347,-0.181096,-0.224589
10815,4189,precomputed_fallback,2168.9483905219,1276.2947468242223,0.0,,,,,,floor,,,1791.245361,1628.333862,1227.938599,-0.753262,-0.590731,-0.181916,-0.224811
10816,4189,precomputed_fallback,2180.6626832939146,1369.5093853572516,0.0,,,,,,floor,,,1791.41626,1628.950562,1228.126465,-0.753098,-0.590865,-0.182406,-0.224609
10817,4189,precomputed_fallback,2176.80750419436,1440.0612397398372,0.0,,,,,,floor,,,1791.541504,1629.546265,1228.197388,-0.752771,-0.591162,-0.183048,-0.224403
10818,4189,precomputed_fallback,1987.7287728347671,1569.3388244853293,612.9,,,,,,obstacle,Chest,,1791.696899,1630.090454,1228.234131,-0.752288,-0.591485,-0.183692,-0.224647
10819,4190,precomputed_fallback,1989.8673568996817,1589.4409519001051,612.9,,,,,,obstacle,Chest,,1791.818726,1630.660522,1228.273315,-0.751877,-0.591918,-0.184007,-0.224623
10820,4190,precomputed_fallback,1993.6412545615924,1596.694845318158,612.9,,,,,,obstacle,Chest,,1791.951172,1631.189819,1228.302979,-0.751392,-0.592467,-0.184355,-0.224513
10821,4190,precomputed_fallback,1993.355255698837,1597.328894601063,612.9,,,,,,obstacle,Chest,,1792.079956,1631.753052,1228.269043,-0.751061,-0.592718,-0.184849,-0.224552
10822,4190,precomputed_fallback,1993.4785886077696,1596.9184240964448,612.9,,,,,,obstacle,Chest,,1792.238159,1632.256836,1228.211304,-0.750608,-0.593049,-0.185254,-0.224858
10823,4191,precomputed_fallback,1993.950763682216,1596.2163041583651,612.9,,,,,,obstacle,Chest,,1792.38208,1632.759033,1228.156494,-0.750003,-0.593668,-0.185324,-0.225185
10824,4191,precomputed_fallback,1994.4322359158175,1596.1196634602516,612.9,,,,,,obstacle,Chest,,1792.523682,1633.222656,1228.107544,-0.749575,-0.594179,-0.185228,-0.225341
10825,4191,precomputed_fallback,1993.787522414377,1595.7257219011128,612.9,,,,,,obstacle,Chest,,1792.657593,1633.692871,1227.98645,-0.749236,-0.594488,-0.185323,-0.225577
10826,4191,precomputed_fallback,1988.087463706269,1591.5783990060556,612.9,,,,,,obstacle,Chest,,1792.851318,1634.164185,1227.75061,-0.748862,-0.594486,-0.186065,-0.226212
10827,4192,precomputed_fallback,1993.597868096858,1594.4631998642728,612.9,,,,,,obstacle,Chest,,1792.997803,1634.651123,1227.637573,-0.748576,-0.594851,-0.185939,-0.226305
10828,4192,precomputed_fallback,1995.665627293518,1594.2822522008958,612.9,,,,,,obstacle,Chest,,1793.150146,1635.153931,1227.418213,-0.748082,-0.595199,-0.186088,-0.226897
10829,4192,precomputed_fallback,1995.8109065183191,1592.498751236903,612.9,,,,,,obstacle,Chest,,1793.331909,1635.628296,1227.181763,-0.747486,-0.595688,-0.186273,-0.227427
10830,4192,precomputed_fallback,1994.8381070104713,1591.918907022776,612.9,,,,,,obstacle,Chest,,1793.461914,1636.139893,1226.967163,-0.747191,-0.596007,-0.186126,-0.22768
10831,4193,precomputed_fallback,1993.2744553632033,1591.563660522174,612.9,,,,,,obstacle,Chest,,1793.585693,1636.647461,1226.727417,-0.747042,-0.596159,-0.185993,-0.227882
10832,4193,precomputed_fallback,1992.023679626273,1590.8400900655445,612.9,,,,,,obstacle,Chest,,1793.728882,1637.183838,1226.497314,-0.746753,-0.596492,-0.185892,-0.228037
10833,4193,precomputed_fallback,1991.1465669926815,1590.5448384236145,612.9,,,,,,obstacle,Chest,,1793.844971,1637.68103,1226.283325,-0.746484,-0.5969,-0.185552,-0.228129
10834,4193,precomputed_fallback,1990.920404546412,1590.4834692943614,612.9,,,,,,obstacle,Chest,,1793.920044,1638.218384,1225.963867,-0.746137,-0.597048,-0.185836,-0.228645
10835,4194,precomputed_fallback,1991.1602915742085,1590.5249442357403,612.9,,,,,,obstacle,Chest,,1793.993408,1638.782959,1225.703857,-0.745964,-0.597217,-0.18578,-0.228812
10836,4194,precomputed_fallback,1990.236511900871,1590.631905753342,612.9,,,,,,obstacle,Chest,,1794.04895,1639.304077,1225.540894,-0.745741,-0.597705,-0.185248,-0.228697
10837,4194,precomputed_fallback,1990.1484818393155,1590.7505521474266,612.9,,,,,,obstacle,Chest,,1794.16748,1639.856689,1225.338623,-0.745424,-0.598014,-0.185204,-0.228959
10838,4194,precomputed_fallback,1990.5168197943656,1590.8874535364998,612.9,,,,,,obstacle,Chest,,1794.329346,1640.424927,1225.121094,-0.74507,-0.598222,-0.185437,-0.229376
10839,4195,precomputed_fallback,1990.3890909446695,1591.282144559032,612.9,,,,,,obstacle,Chest,,1794.431274,1641.012573,1224.901855,-0.744839,-0.598411,-0.185563,-0.229533
10840,4195,precomputed_fallback,1990.0431457777615,1591.7918121670791,612.9,,,,,,obstacle,Chest,,1794.541626,1641.639893,1224.72168,-0.744718,-0.598576,-0.18555,-0.229507
10841,4195,precomputed_fallback,1990.3004458913867,1591.9913555904204,612.9,,,,,,obstacle,Chest,,1794.757446,1642.23291,1224.553223,-0.744372,-0.59886,-0.185672,-0.229788
10842,4195,precomputed_fallback,1991.3695439971295,1591.960602376929,612.9,,,,,,obstacle,Chest,,1794.916748,1642.839844,1224.303467,-0.7438,-0.599131,-0.186153,-0.230545
10843,4196,precomputed_fallback,1992.0770948372988,1592.2711468037114,612.9,,,,,,obstacle,Chest,,1795.113892,1643.442993,1224.093994,-0.74347,-0.599309,-0.186572,-0.230809
10844,4196,precomputed_fallback,1993.0682747954477,1592.3535553886586,612.9,,,,,,obstacle,Chest,,1795.329834,1644.015381,1223.851929,-0.742952,-0.599611,-0.18704,-0.231312
10845,4196,precomputed_fallback,1992.836061818099,1592.9114456300003,612.9,,,,,,obstacle,Chest,,1795.498535,1644.660889,1223.678833,-0.742608,-0.600086,-0.187063,-0.231167
10846,4196,precomputed_fallback,1986.288468027734,1589.7439854640168,612.9,,,,,,obstacle,Chest,,1795.672241,1645.267456,1223.488525,-0.742109,-0.600594,-0.187347,-0.231218
10847,4197,precomputed_fallback,1986.4641978832492,1590.0373269153245,612.9,,,,,,obstacle,Chest,,1795.866089,1645.883667,1223.296021,-0.741832,-0.60079,-0.187707,-0.231306
10848,4197,precomputed_fallback,1985.0889307724804,1591.8206263259422,612.9,,,,,,obstacle,Chest,,1795.976563,1646.457642,1223.311279,-0.741343,-0.601851,-0.187948,-0.229916
10849,4197,precomputed_fallback,1984.7048224909777,1592.1232467767468,612.9,,,,,,obstacle,Chest,,1796.171021,1647.067139,1223.144043,-0.740851,-0.602342,-0.188191,-0.230019
10850,4197,precomputed_fallback,1983.7739123397823,1591.3010931750505,612.9,,,,,,obstacle,Chest,,1796.411499,1647.766846,1222.79834,-0.740817,-0.602167,-0.187939,-0.230793
10851,4198,precomputed_fallback,1983.2059928747317,1591.1528691547778,612.9,,,,,,obstacle,Chest,,1796.608643,1648.311279,1222.619995,-0.740276,-0.60281,-0.188016,-0.230785
10852,4198,precomputed_fallback,1983.1096670815823,1590.9463218046783,612.9,,,,,,obstacle,Chest,,1796.871216,1648.84375,1222.450195,-0.739606,-0.60341,-0.188422,-0.231034
10853,4198,precomputed_fallback,1980.1651553674808,1589.4279269098497,612.9,,,,,,obstacle,Chest,,1797.112427,1649.366821,1222.254883,-0.739157,-0.603782,-0.188859,-0.231143
10854,4198,precomputed_fallback,1982.6812739675304,1590.5587395378154,612.9,,,,,,obstacle,Chest,,1797.282471,1649.822144,1222.018433,-0.73872,-0.604213,-0.189089,-0.231224
10855,4199,precomputed_fallback,1980.421411723107,1590.9425188859416,612.9,,,,,,obstacle,Chest,,1797.492798,1650.243286,1221.852173,-0.738522,-0.60468,-0.189041,-0.230675
10856,4199,precomputed_fallback,1981.3078605451249,1590.9100914227245,612.9,,,,,,obstacle,Chest,,1797.762207,1650.649902,1221.623657,-0.737907,-0.605013,-0.189602,-0.231309
10857,4199,precomputed_fallback,1979.857055689305,1590.8718959687262,612.9,,,,,,obstacle,Chest,,1797.947754,1651.002197,1221.468262,-0.737767,-0.60558,-0.189135,-0.230654
10858,4199,precomputed_fallback,1979.301134346927,1590.20672756907,612.9,,,,,,obstacle,Chest,,1798.149902,1651.352295,1221.265747,-0.737539,-0.605964,-0.188955,-0.23052
10859,4200,precomputed_fallback,1980.8101542111149,1590.3999845521948,612.9,,,,,,obstacle,Chest,,1798.385498,1651.629761,1221.033325,-0.737161,-0.606246,-0.189199,-0.23079
10860,4200,precomputed_fallback,1985.2386654606696,1592.436258489326,612.9,,,,,,obstacle,Chest,,1798.621094,1651.874634,1220.806274,-0.736869,-0.606513,-0.189211,-0.231007
10861,4200,precomputed_fallback,1987.925763305036,1591.8469385156866,612.9,,,,,,obstacle,Chest,,1798.910278,1652.071289,1220.515625,-0.735954,-0.606997,-0.189646,-0.232297
10862,4200,precomputed_fallback,1985.1790776685832,1585.112030342631,612.9,,,,,,obstacle,Chest,,1799.152954,1652.273682,1220.305542,-0.73562,-0.607285,-0.189708,-0.232546
10863,4201,precomputed_fallback,1985.3588221633163,1584.5483404800225,612.9,,,,,,obstacle,Chest,,1799.411865,1652.437866,1220.140747,-0.735396,-0.607539,-0.189652,-0.23264
10864,4201,precomputed_fallback,1985.055080018986,1585.3621232802009,612.9,,,,,,obstacle,Chest,,1799.588257,1652.596924,1220.153198,-0.735311,-0.608002,-0.189803,-0.231571
10865,4201,precomputed_fallback,1985.8415944279084,1586.5516110749436,612.9,,,,,,obstacle,Chest,,1799.803711,1652.737915,1219.983887,-0.735197,-0.608277,-0.189324,-0.231604
10866,4201,precomputed_fallback,1989.1637522496403,1588.4013351356052,612.9,,,,,,obstacle,Chest,,1800.077881,1652.750122,1219.57019,-0.734705,-0.608481,-0.188707,-0.233129
10867,4202,precomputed_fallback,1989.7551083271908,1587.3450791164028,612.9,,,,,,obstacle,Chest,,1800.318848,1652.765015,1219.396973,-0.734535,-0.608595,-0.18832,-0.23368
10868,4202,precomputed_fallback,1990.539099866611,1586.2698823215355,612.9,,,,,,obstacle,Chest,,1800.557983,1652.694092,1219.217407,-0.734265,-0.608713,-0.187855,-0.234593
10869,4202,precomputed_fallback,1990.0703744144153,1584.3630075569697,612.9,,,,,,obstacle,Chest,,1800.797974,1652.579956,1219.108032,-0.734189,-0.608737,-0.187028,-0.235427
10870,4202,precomputed_fallback,1989.9687097948383,1581.8479554653431,612.9,,,,,,obstacle,Chest,,1801.079224,1652.398315,1219.017822,-0.734165,-0.608576,-0.186106,-0.236648
10871,4203,precomputed_fallback,1989.7454195378452,1579.2563051508985,612.9,,,,,,obstacle,Chest,,1801.320557,1652.178101,1219.003662,-0.734193,-0.60847,-0.184907,-0.237768
10872,4203,precomputed_fallback,1990.2769712913732,1577.3474694628712,612.9,,,,,,obstacle,Chest,,1801.576294,1651.898682,1219.030762,-0.734181,-0.608301,-0.183711,-0.239161
10873,4203,precomputed_fallback,1990.8084217162927,1575.145717031619,612.9,,,,,,obstacle,Chest,,1801.82959,1651.556152,1219.089478,-0.734048,-0.608184,-0.182443,-0.240833
10874,4203,precomputed_fallback,1991.746782536164,1571.721968607554,612.9,,,,,,obstacle,Chest,,1802.113281,1651.144897,1219.188354,-0.733769,-0.608157,-0.181153,-0.242717
10875,4204,precomputed_fallback,2199.785585616147,1437.2397255844858,0.0,,,,,,floor,,,1802.357666,1650.77124,1219.309814,-0.733645,-0.607872,-0.179875,-0.244748
10876,4204,precomputed_fallback,2226.6574187513943,1368.6347264932722,0.0,,,,,,floor,,,1802.623047,1650.416138,1219.450928,-0.733626,-0.607374,-0.178647,-0.246931
10877,4204,precomputed_fallback,2264.8254990746923,1286.11009856972,0.0,,,,,,floor,,,1802.876587,1650.034302,1219.630127,-0.73348,-0.606963,-0.177487,-0.249203
10878,4204,precomputed_fallback,2342.9827054619504,1166.766124448476,0.0,,,,,,floor,,,1803.140381,1649.661255,1219.879639,-0.733369,-0.606677,-0.176142,-0.25117
10879,4205,precomputed_fallback,2454.746499270817,1041.7963900434097,0.0,,,,,,floor,,,1803.361938,1649.357056,1220.202148,-0.733493,-0.606337,-0.174539,-0.252743
10880,4205,precomputed_fallback,2550.290567412859,893.5465430277633,0.0,,,,,,floor,,,1803.60144,1649.044312,1220.481812,-0.733428,-0.605983,-0.173337,-0.254604
10881,4205,precomputed_fallback,2583.5865514277825,842.9162179932873,0.0,,,,,,floor,,,1803.850952,1648.731201,1220.72644,-0.733382,-0.605556,-0.172357,-0.256409
10882,4205,precomputed_fallback,2647.136291117667,713.5773985781809,0.0,,,,,,floor,,,1804.096924,1648.433228,1221.030884,-0.733356,-0.605232,-0.17109,-0.258092
10883,4206,precomputed_fallback,2526.538558761925,806.1748870920912,244.1533372432633,,,,,,floor,,,1804.304565,1648.153564,1221.274902,-0.733288,-0.604898,-0.170073,-0.259735
10884,4206,precomputed_fallback,2522.840819594877,808.7527002172072,305.1811708643735,,,,,,floor,,,1804.432739,1647.783203,1221.198608,-0.732108,-0.605145,-0.169567,-0.262799
10885,4206,precomputed_fallback,2485.6593738368597,834.6730841479969,370.370702721154,,,,,,obstacle,Chair,,1804.666626,1647.565552,1221.472046,-0.732287,-0.604724,-0.168723,-0.263815
10886,4206,precomputed_fallback,2454.407483302866,856.4597840648355,421.2100541054437,,,,,,obstacle,Chair,,1804.893677,1647.343506,1221.637573,-0.732105,-0.604375,-0.168401,-0.265318
10887,4207,precomputed_fallback,2459.819279616539,852.6870464709674,413.12228540128046,,,,,,obstacle,Chair,,1805.155273,1647.096191,1221.795532,-0.731873,-0.604224,-0.168078,-0.266507
10888,4207,precomputed_fallback,2469.67709939672,845.8148426549624,398.9134755711781,,,,,,obstacle,Chair,,1805.377075,1646.925049,1221.909302,-0.731746,-0.603989,-0.167692,-0.267627
10889,4207,precomputed_fallback,2471.437988363876,844.5872702150626,390.216995349741,,,,,,obstacle,Chair,,1805.657104,1646.850952,1222.167236,-0.732313,-0.603472,-0.167143,-0.267586
10890,4207,precomputed_fallback,2477.1048197629157,840.6367394452232,390.6481906427599,,,,,,obstacle,Chair,,1805.890381,1646.668701,1222.216309,-0.732052,-0.603431,-0.166901,-0.268544
10891,4208,precomputed_fallback,2480.2156141017435,838.4681044729062,387.3820762524893,,,,,,obstacle,Chair,,1806.12146,1646.542358,1222.251953,-0.732033,-0.603233,-0.166716,-0.269152
10892,4208,precomputed_fallback,2489.479885285946,832.0096825089972,379.8684472338367,,,,,,obstacle,Chair,,1806.360352,1646.40686,1222.206543,-0.731843,-0.603103,-0.166775,-0.269925
10893,4208,precomputed_fallback,2549.4654849191484,790.1917880965404,310.22642925327966,,,,,,floor,,,1806.588135,1646.291992,1222.147339,-0.731836,-0.602997,-0.166722,-0.27021
10894,4208,precomputed_fallback,2807.6334599412257,536.1665455682619,0.0,,,,,,floor,,,1806.80603,1646.181152,1222.07666,-0.731812,-0.602966,-0.166684,-0.270368
10895,4209,precomputed_fallback,2602.9361580475675,752.9156588801955,250.41540837297225,,,,,,floor,,,1806.969482,1645.984497,1221.864746,-0.731064,-0.603426,-0.166789,-0.271299
10896,4209,precomputed_fallback,2564.599581819385,779.6413214833555,288.277730598032,,,,,,floor,,,1807.17749,1645.842896,1221.671265,-0.730958,-0.603488,-0.166988,-0.271325
10897,4209,precomputed_fallback,2568.256621138666,777.0918815335841,284.2543291793179,,,,,,floor,,,1807.394775,1645.645996,1221.423584,-0.730659,-0.603674,-0.167381,-0.271477
10898,4209,precomputed_fallback,2577.730805989208,770.4871219888488,312.8053328076004,,,,,,floor,,,1807.583862,1645.488403,1221.224609,-0.730655,-0.603726,-0.167448,-0.271327
10899,4210,precomputed_fallback,2419.7463156785707,880.6232008980139,635.2215888723161,,,,,,obstacle,Chair,,1807.78833,1645.330688,1220.964478,-0.730633,-0.603806,-0.167562,-0.27114
10900,4210,precomputed_fallback,2282.174524394051,976.528929560335,834.5480000768407,,,,,,obstacle,Chair,,1807.906128,1645.252197,1220.650879,-0.730894,-0.603794,-0.167179,-0.270698
10901,4210,precomputed_fallback,2406.4865013622284,889.8670447272029,595.4067604955844,,,,,,obstacle,Chair,,1808.037476,1645.082153,1220.248291,-0.730876,-0.604137,-0.167079,-0.270043
10902,4210,precomputed_fallback,2501.0043409365553,823.9756131239262,424.90334815176345,,,,,,obstacle,Chair,,1808.230469,1645.007813,1220.012695,-0.731647,-0.604029,-0.16694,-0.268279
10903,4211,precomputed_fallback,2900.0,503.79278751754146,35.0347654478428,,,,,,floor,,,1808.377808,1644.85376,1219.535034,-0.731734,-0.604234,-0.167094,-0.267481
10904,4211,precomputed_fallback,2602.121878453401,753.4833194237136,326.8764413063079,,,,,,floor,,,1808.465454,1644.545532,1218.805298,-0.731015,-0.604844,-0.167727,-0.267674
10905,4211,precomputed_fallback,2510.1286190581377,817.6147848349477,425.2910424475832,,,,,,obstacle,Chair,,1808.546265,1644.320313,1218.281372,-0.731244,-0.605076,-0.167524,-0.266647
10906,4211,precomputed_fallback,2520.245221975002,810.5621749556257,408.26885724146894,,,,,,obstacle,Chair,,1808.658691,1644.12146,1217.746704,-0.73153,-0.605236,-0.167514,-0.265503
10907,4212,precomputed_fallback,2525.3813918119477,806.9815854601603,393.3824684754603,,,,,,obstacle,Chair,,1808.860229,1644.01062,1217.394165,-0.732585,-0.604835,-0.167691,-0.26339
10908,4212,precomputed_fallback,2544.326186379656,793.7745587113669,363.2452095554599,,,,,,floor,,,1809.000122,1643.748657,1216.861816,-0.732911,-0.604814,-0.167818,-0.262447
10909,4212,precomputed_fallback,2667.0729690356334,781.8791638290757,0.0,,,,,,floor,,,1809.151489,1643.427246,1216.288086,-0.733128,-0.604896,-0.167949,-0.261568
10910,4212,precomputed_fallback,2591.8225377509066,885.868947390875,0.0,,,,,,floor,,,1809.339478,1643.061279,1215.672729,-0.733063,-0.604894,-0.168433,-0.261444
10911,4213,precomputed_fallback,2509.6199811961496,1018.7417030721646,0.0,,,,,,floor,,,1809.485107,1642.718506,1215.344604,-0.733804,-0.604955,-0.167779,-0.259637
10912,4213,precomputed_fallback,2411.4277346667586,1126.516868965033,0.0,,,,,,floor,,,1809.666138,1642.256592,1214.796753,-0.733878,-0.604959,-0.168016,-0.259267
10913,4213,precomputed_fallback,2321.97583946902,1207.658241628538,0.0,,,,,,floor,,,1809.77832,1641.856323,1214.387085,-0.73461,-0.604702,-0.167368,-0.258207
10914,4213,precomputed_fallback,2260.0858323221714,1293.754615726861,0.0,,,,,,floor,,,1809.919922,1641.337524,1213.955811,-0.735026,-0.604601,-0.167173,-0.257387
